date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2020-01-19,ZCH066FS,ST12000NM0007,12000138625024,0,77.0,50392296.0,,,88.0,0.0,100.0,23.0,100.0,0.0,87.0,508787660.0,,,78.0,19662.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,294.0,100.0,1984.0,21.0,21.0,77.0,50392296.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19142.0,100.0,66554569600.0,100.0,220605401274.0,,,,,,,,,,
2020-01-20,ZCH066FS,ST12000NM0007,12000138625024,1,72.0,68681416.0,,,88.0,0.0,100.0,23.0,100.0,264.0,87.0,510781332.0,,,78.0,19693.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,79.0,21.0,,,100.0,294.0,100.0,1986.0,21.0,21.0,78.0,68681416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19173.0,100.0,66555046344.0,100.0,220867354442.0,,,,,,,,,,
2020-01-01,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,123812008.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,632204647.0,,,79.0,19071.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,251.0,100.0,923.0,26.0,26.0,81.0,123812008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18950.0,100.0,73193863664.0,100.0,190846239058.0,,,,,,,,,,
2020-01-02,ZCH06H9X,ST12000NM0007,12000138625024,0,83.0,221885760.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,634709801.0,,,79.0,19103.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,252.0,100.0,924.0,26.0,26.0,83.0,221885760.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18981.0,100.0,73194202040.0,100.0,191188115122.0,,,,,,,,,,
2020-01-03,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,131850456.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,635910247.0,,,79.0,19119.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,252.0,100.0,925.0,26.0,26.0,81.0,131850456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18997.0,100.0,73194370104.0,100.0,191342052458.0,,,,,,,,,,
2020-01-04,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,117846936.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,637796208.0,,,79.0,19150.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,253.0,100.0,926.0,26.0,26.0,81.0,117846936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19028.0,100.0,73194706496.0,100.0,191571853218.0,,,,,,,,,,
2020-01-05,ZCH06H9X,ST12000NM0007,12000138625024,0,78.0,66120080.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,639355504.0,,,79.0,19166.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,254.0,100.0,927.0,26.0,26.0,78.0,66120080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19043.0,100.0,73194875064.0,100.0,191764098706.0,,,,,,,,,,
2020-01-06,ZCH06H9X,ST12000NM0007,12000138625024,0,82.0,143707272.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,642330862.0,,,79.0,19197.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,255.0,100.0,928.0,26.0,26.0,82.0,143707272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19075.0,100.0,73195213944.0,100.0,192085487674.0,,,,,,,,,,
2020-01-07,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,140207312.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,644248390.0,,,79.0,19213.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,255.0,100.0,929.0,26.0,26.0,81.0,140207312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19091.0,100.0,73195382488.0,100.0,192325959834.0,,,,,,,,,,
2020-01-08,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,132184248.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,646079418.0,,,79.0,19245.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,256.0,100.0,930.0,25.0,25.0,81.0,132184248.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19122.0,100.0,73195730504.0,100.0,192561729506.0,,,,,,,,,,
2020-01-09,ZCH06H9X,ST12000NM0007,12000138625024,0,83.0,185143632.0,,,89.0,0.0,100.0,17.0,100.0,40.0,88.0,648233900.0,,,78.0,19276.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,256.0,100.0,933.0,26.0,26.0,83.0,185143632.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19153.0,100.0,73196090768.0,100.0,192858469346.0,,,,,,,,,,
2020-01-10,ZCH06H9X,ST12000NM0007,12000138625024,0,79.0,77434032.0,,,89.0,0.0,100.0,17.0,100.0,88.0,88.0,649263593.0,,,78.0,19292.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,256.0,100.0,933.0,26.0,26.0,79.0,77434032.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19168.0,100.0,73196266296.0,100.0,192994725058.0,,,,,,,,,,
2020-01-11,ZCH06H9X,ST12000NM0007,12000138625024,0,81.0,122073976.0,,,89.0,0.0,100.0,17.0,100.0,136.0,88.0,651373543.0,,,78.0,19323.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,256.0,100.0,935.0,26.0,26.0,81.0,122073976.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19199.0,100.0,73196616944.0,100.0,193283155106.0,,,,,,,,,,
2020-01-12,ZCH06H9X,ST12000NM0007,12000138625024,0,100.0,1012312.0,,,89.0,0.0,100.0,17.0,100.0,136.0,88.0,652328033.0,,,78.0,19339.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,256.0,100.0,935.0,25.0,25.0,100.0,1012312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19215.0,100.0,73196792688.0,100.0,193406058546.0,,,,,,,,,,
2020-01-13,ZCH06H9X,ST12000NM0007,12000138625024,0,83.0,216257896.0,,,89.0,0.0,100.0,17.0,100.0,136.0,88.0,653998512.0,,,78.0,19370.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,257.0,100.0,936.0,26.0,26.0,83.0,216257896.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19246.0,100.0,73197142496.0,100.0,193620954322.0,,,,,,,,,,
2020-01-14,ZCH06H9X,ST12000NM0007,12000138625024,0,79.0,74326040.0,,,89.0,0.0,100.0,17.0,100.0,488.0,88.0,656407163.0,,,78.0,19401.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,938.0,26.0,26.0,79.0,74326040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19277.0,100.0,73197494088.0,100.0,193966952450.0,,,,,,,,,,
2020-01-15,ZCH06H9X,ST12000NM0007,12000138625024,0,74.0,26557768.0,,,89.0,0.0,100.0,17.0,100.0,504.0,88.0,657751181.0,,,78.0,19417.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,938.0,26.0,26.0,74.0,26557768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19293.0,100.0,73197673272.0,100.0,194163145674.0,,,,,,,,,,
2020-01-16,ZCH06H9X,ST12000NM0007,12000138625024,0,84.0,235472880.0,,,89.0,0.0,100.0,17.0,100.0,864.0,88.0,659523342.0,,,78.0,19449.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,940.0,26.0,26.0,84.0,235472880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19324.0,100.0,73200641480.0,100.0,194369092578.0,,,,,,,,,,
2020-01-17,ZCH06H9X,ST12000NM0007,12000138625024,0,83.0,180164216.0,,,89.0,0.0,100.0,17.0,100.0,864.0,88.0,660901113.0,,,78.0,19464.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,940.0,26.0,26.0,83.0,180164216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19340.0,100.0,73200827984.0,100.0,194557738194.0,,,,,,,,,,
2020-01-18,ZCH06H9X,ST12000NM0007,12000138625024,0,72.0,15448944.0,,,89.0,0.0,100.0,17.0,100.0,2744.0,88.0,663440516.0,,,78.0,19496.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,942.0,26.0,26.0,72.0,15448944.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19371.0,100.0,73201203544.0,100.0,194880928722.0,,,,,,,,,,
2020-01-19,ZCH06H9X,ST12000NM0007,12000138625024,0,83.0,199165224.0,,,89.0,0.0,100.0,17.0,100.0,3280.0,88.0,664874548.0,,,78.0,19512.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,258.0,100.0,942.0,25.0,25.0,83.0,199165224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19387.0,100.0,73201393952.0,100.0,195064454594.0,,,,,,,,,,
2020-01-20,ZCH06H9X,ST12000NM0007,12000138625024,1,75.0,29229560.0,,,89.0,0.0,100.0,17.0,99.0,6976.0,88.0,667498540.0,,,78.0,19543.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,74.0,26.0,,,100.0,258.0,100.0,944.0,26.0,26.0,75.0,29229560.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19418.0,100.0,73201777528.0,100.0,195382416882.0,,,,,,,,,,
2020-01-01,ZCH0BWW6,ST12000NM0007,12000138625024,0,75.0,33806672.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,709094582.0,,,82.0,15962.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,280.0,100.0,897.0,26.0,26.0,75.0,33806672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15784.0,100.0,55490602728.0,100.0,136193775584.0,,,,,,,,,,
2020-01-02,ZCH0BWW6,ST12000NM0007,12000138625024,0,81.0,113493136.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,709538453.0,,,82.0,15978.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,280.0,100.0,897.0,26.0,26.0,81.0,113493136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15800.0,100.0,55490813304.0,100.0,136273251472.0,,,,,,,,,,
2020-01-03,ZCH0BWW6,ST12000NM0007,12000138625024,0,81.0,115805712.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,710925662.0,,,82.0,16010.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,280.0,100.0,899.0,26.0,26.0,81.0,115805712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15832.0,100.0,55491229448.0,100.0,136519288536.0,,,,,,,,,,
2020-01-04,ZCH0BWW6,ST12000NM0007,12000138625024,0,83.0,221340184.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,711637943.0,,,82.0,16026.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,280.0,100.0,899.0,26.0,26.0,83.0,221340184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15847.0,100.0,55491439408.0,100.0,136624613048.0,,,,,,,,,,
2020-01-05,ZCH0BWW6,ST12000NM0007,12000138625024,0,84.0,229248608.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,713242647.0,,,82.0,16057.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,281.0,100.0,901.0,27.0,27.0,84.0,229248608.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15879.0,100.0,55491862992.0,100.0,136876238664.0,,,,,,,,,,
2020-01-06,ZCH0BWW6,ST12000NM0007,12000138625024,0,77.0,52229768.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,713894870.0,,,82.0,16073.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,281.0,100.0,901.0,26.0,26.0,77.0,52229768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15895.0,100.0,55492069552.0,100.0,136943154040.0,,,,,,,,,,
2020-01-07,ZCH0BWW6,ST12000NM0007,12000138625024,0,76.0,37363784.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,715416914.0,,,82.0,16105.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,283.0,100.0,903.0,30.0,30.0,76.0,37363784.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15926.0,100.0,55492483872.0,100.0,137172014448.0,,,,,,,,,,
2020-01-08,ZCH0BWW6,ST12000NM0007,12000138625024,0,83.0,201483344.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,716540636.0,,,82.0,16121.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,283.0,100.0,903.0,30.0,30.0,83.0,201483344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15942.0,100.0,55492692368.0,100.0,137335925512.0,,,,,,,,,,
2020-01-09,ZCH0BWW6,ST12000NM0007,12000138625024,0,76.0,41020080.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,717220887.0,,,82.0,16152.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,284.0,100.0,906.0,31.0,31.0,76.0,41020080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15973.0,100.0,55493191000.0,100.0,137419104368.0,,,,,,,,,,
2020-01-10,ZCH0BWW6,ST12000NM0007,12000138625024,0,83.0,182913184.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,718154063.0,,,82.0,16168.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,284.0,100.0,906.0,30.0,30.0,83.0,182913184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15989.0,100.0,55493397992.0,100.0,137560790480.0,,,,,,,,,,
2020-01-11,ZCH0BWW6,ST12000NM0007,12000138625024,0,78.0,62747808.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,719287341.0,,,82.0,16199.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,285.0,100.0,907.0,29.0,29.0,78.0,62747808.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16020.0,100.0,55493895232.0,100.0,137684268496.0,,,,,,,,,,
2020-01-12,ZCH0BWW6,ST12000NM0007,12000138625024,0,83.0,202152008.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,720496639.0,,,82.0,16215.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,286.0,100.0,908.0,29.0,29.0,83.0,202152008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16036.0,100.0,55494098664.0,100.0,137823469264.0,,,,,,,,,,
2020-01-13,ZCH0BWW6,ST12000NM0007,12000138625024,0,80.0,89595440.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,721534757.0,,,82.0,16246.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,287.0,100.0,909.0,28.0,28.0,80.0,89595440.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16067.0,100.0,55494594656.0,100.0,137954557560.0,,,,,,,,,,
2020-01-14,ZCH0BWW6,ST12000NM0007,12000138625024,0,83.0,203796432.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,722279392.0,,,82.0,16262.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,287.0,100.0,910.0,28.0,28.0,83.0,203796432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16082.0,100.0,55494988720.0,100.0,138068364488.0,,,,,,,,,,
2020-01-15,ZCH0BWW6,ST12000NM0007,12000138625024,0,81.0,133713920.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,723539316.0,,,82.0,16294.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,289.0,100.0,912.0,22.0,22.0,81.0,133713920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16114.0,100.0,55497953824.0,100.0,138239457504.0,,,,,,,,,,
2020-01-16,ZCH0BWW6,ST12000NM0007,12000138625024,0,81.0,126759000.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,725605763.0,,,82.0,16325.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,289.0,100.0,913.0,22.0,22.0,81.0,126759000.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16145.0,100.0,55498929096.0,100.0,138475668080.0,,,,,,,,,,
2020-01-17,ZCH0BWW6,ST12000NM0007,12000138625024,0,77.0,47353928.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,726880525.0,,,82.0,16341.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,289.0,100.0,913.0,23.0,23.0,77.0,47353928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16160.0,100.0,55499168080.0,100.0,138640164832.0,,,,,,,,,,
2020-01-18,ZCH0BWW6,ST12000NM0007,12000138625024,0,68.0,5730264.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,728520717.0,,,82.0,16372.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,290.0,100.0,915.0,22.0,22.0,68.0,5730264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16192.0,100.0,55499648096.0,100.0,138842201832.0,,,,,,,,,,
2020-01-19,ZCH0BWW6,ST12000NM0007,12000138625024,0,81.0,115462128.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,729413646.0,,,82.0,16388.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,290.0,100.0,915.0,22.0,22.0,81.0,115462128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16208.0,100.0,55499890848.0,100.0,138951690944.0,,,,,,,,,,
2020-01-20,ZCH0BWW6,ST12000NM0007,12000138625024,1,79.0,70866512.0,,,90.0,0.0,100.0,9.0,100.0,1.0,89.0,731005132.0,,,82.0,16420.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,290.0,100.0,917.0,22.0,22.0,79.0,70866512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16239.0,100.0,55500389264.0,100.0,139150737640.0,,,,,,,,,,
