date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_175_normalized,smart_175_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2020-01-13,AAG6USHH,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,7824.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,602.0,100.0,602.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,S301PTCY,ST4000DM000,4000787030016,0,117.0,150192912.0,,,92.0,0.0,100.0,11.0,100.0,0.0,74.0,28834326.0,,,58.0,36886.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,96.0,9337.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36808.0,100.0,57328691624.0,100.0,188834071912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZA181A4G,ST8000NM0055,8001563222016,0,79.0,71330192.0,,,89.0,0.0,100.0,10.0,100.0,0.0,92.0,1482052498.0,,,76.0,21457.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,97.0,7633.0,100.0,48.0,95.0,10757.0,38.0,38.0,79.0,71330192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21434.0,100.0,55793029384.0,100.0,161032507950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,2AGMNG6Y,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6465.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,243.0,100.0,243.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,8CGKXPLG,HGST HUH721212ALE600,12000138625024,0,100.0,0.0,132.0,96.0,188.0,351.0,100.0,15.0,100.0,0.0,100.0,0.0,136.0,16.0,100.0,4966.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,195.0,100.0,195.0,153.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,11.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,14579643314.0,100.0,37855452289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,Z302T6HP,ST4000DM000,4000787030016,1,119.0,226240112.0,,,92.0,0.0,100.0,18.0,100.0,0.0,76.0,43533605.0,,,57.0,37775.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,4.0,95.0,11162.0,24.0,24.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37662.0,100.0,57291848120.0,100.0,196355195274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZA180S54,ST8000NM0055,8001563222016,1,71.0,94672616.0,,,95.0,0.0,100.0,4.0,98.0,8040.0,93.0,1919250296.0,,,77.0,20809.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,196612.0,100.0,0.0,58.0,42.0,98.0,5590.0,100.0,42.0,95.0,10325.0,42.0,42.0,80.0,94672616.0,,,100.0,8.0,100.0,8.0,200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20783.0,100.0,54578196160.0,100.0,160184322158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,Z7OVTDBXT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1460.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,6836.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,3.0,91.0,91783.0,100.0,36.0,,,100.0,0.0,100.0,136.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,84.0,6406.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZCH08YK6,ST12000NM0007,12000138625024,1,77.0,46917336.0,,,97.0,0.0,100.0,3.0,100.0,0.0,82.0,175483767.0,,,81.0,17351.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4297195557.0,,,80.0,20.0,,,100.0,308.0,100.0,1069.0,20.0,20.0,77.0,46917336.0,,,100.0,0.0,100.0,0.0,200.0,201.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17131.0,100.0,64040580048.0,100.0,143281945208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,Z820A00VF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8048.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1565.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,8.0,100.0,20.0,,,100.0,0.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,100.0,253624326.0,97.0,1561.0,100.0,0.0,100.0,0.0,,,100.0,535.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZHZ3TZ0H,ST12000NM0008,12000138625024,1,80.0,89384024.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,4559681316.0,,,98.0,1915.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,8.0,100.0,634.0,23.0,23.0,3.0,89384024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1762.0,100.0,24270816848.0,100.0,36609770588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZJV03CVD,ST12000NM0007,12000138625024,1,83.0,221035312.0,,,98.0,0.0,100.0,2.0,100.0,32.0,84.0,240117519.0,,,89.0,9817.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,113.0,99.0,2083.0,33.0,33.0,83.0,221035312.0,,,100.0,80.0,100.0,80.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9470.0,100.0,53995970072.0,100.0,70248616284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZA180XQ2,ST8000NM0055,8001563222016,1,84.0,228469288.0,,,89.0,0.0,100.0,9.0,100.0,1072.0,91.0,1284170676.0,,,77.0,20798.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,63.0,37.0,55.0,90570.0,100.0,55.0,95.0,11632.0,37.0,37.0,84.0,228469288.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20769.0,100.0,54401650272.0,100.0,169234906744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZJV03KMC,ST12000NM0007,12000138625024,1,83.0,182306104.0,,,89.0,0.0,100.0,10.0,100.0,1.0,90.0,911358634.0,,,84.0,14722.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,77.0,23.0,,,100.0,201.0,100.0,1061.0,23.0,23.0,83.0,182306104.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14508.0,100.0,54418329704.0,100.0,164514163198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZA12ZVEV,ST8000DM002,8001563222016,1,75.0,195896312.0,,,94.0,0.0,100.0,3.0,100.0,128.0,85.0,294165741.0,,,82.0,16243.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,69.0,31.0,89.0,23305.0,100.0,0.0,87.0,27936.0,31.0,31.0,19.0,195896312.0,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16233.0,100.0,40558913152.0,100.0,104543921748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,ZCH02YZ5,ST12000NM0007,12000138625024,1,65.0,193459160.0,,,97.0,0.0,100.0,4.0,100.0,616.0,82.0,171469279.0,,,81.0,16866.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,,,77.0,23.0,,,100.0,327.0,100.0,912.0,23.0,23.0,83.0,193459160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16703.0,100.0,64784237720.0,100.0,113387880296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,S30111PG,ST4000DM000,4000787030016,0,118.0,189103424.0,,,91.0,0.0,100.0,10.0,100.0,0.0,87.0,577499789.0,,,50.0,43921.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,1.0,84.0,33117.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43753.0,100.0,66660066504.0,100.0,334384130612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,PL1331LAHEDNJH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,139.0,551.0,100.0,10.0,100.0,0.0,100.0,0.0,115.0,41.0,97.0,27182.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,495.0,100.0,495.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,ZHZ4PW5K,ST12000NM0008,12000138625024,0,81.0,124813600.0,,,94.0,0.0,100.0,5.0,100.0,0.0,88.0,594974620.0,,,96.0,3580.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,16.0,100.0,305.0,34.0,34.0,3.0,124813600.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3498.0,100.0,38983542872.0,100.0,61239124652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,AAG6871H,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,11722.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1161.0,100.0,1161.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,PL2331LAHDRKTJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,100.0,100.0,449.0,100.0,8.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,27198.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9.0,100.0,9.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,ZCH0B5XG,ST12000NM0007,12000138625024,1,80.0,94000672.0,,,95.0,0.0,100.0,4.0,100.0,32.0,90.0,986548406.0,,,90.0,9471.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,181.0,100.0,413.0,25.0,25.0,80.0,94000672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9380.0,100.0,35791113512.0,100.0,79085239438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,ZL004L7N,ST12000NM0008,12000138625024,0,83.0,199428504.0,,,95.0,0.0,100.0,4.0,100.0,0.0,84.0,276074578.0,,,98.0,2054.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,0.0,100.0,1460.0,22.0,22.0,4.0,199428504.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1748.0,100.0,28096309536.0,100.0,34115034022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,ZHZ635WW,ST12000NM0008,12000138625024,0,80.0,98157328.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,451457231.0,,,97.0,2812.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,338.0,29.0,29.0,1.0,98157328.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2750.0,100.0,36183163384.0,100.0,54003093658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,ZJV2EMK7,ST12000NM0007,12000138625024,0,81.0,135812952.0,,,91.0,0.0,100.0,7.0,100.0,0.0,82.0,176002964.0,,,87.0,12147.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,206.0,100.0,1701.0,27.0,27.0,81.0,135812952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11857.0,100.0,43699484896.0,100.0,151260873892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,ZA175P5X,ST8000NM0055,8001563222016,0,83.0,208175224.0,,,99.0,0.0,100.0,1.0,100.0,0.0,94.0,2286062191.0,,,85.0,13797.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,94.0,12065.0,100.0,150.0,100.0,794.0,28.0,28.0,83.0,208175224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13757.0,100.0,38088856424.0,100.0,111501127708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,S301GMWQ,ST4000DM000,4000787030016,1,108.0,20162032.0,,,92.0,0.0,100.0,13.0,100.0,16.0,85.0,336518711.0,,,53.0,41350.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,95.0,10998.0,29.0,29.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41271.0,100.0,57927155544.0,100.0,231990618030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,96HCTBIFT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1387.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,26.0,29892.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,2.0,100.0,2875.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,26.0,29870.0,100.0,0.0,100.0,0.0,,,100.0,271.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,Z304ZLYQ,ST4000DM000,4000787030016,1,119.0,233484248.0,,,92.0,0.0,100.0,17.0,100.0,0.0,85.0,378251807.0,,,55.0,40209.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,2.0,84.0,32031.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39968.0,100.0,56541131136.0,100.0,253381359948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,96ICTBQRT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1408.0,100.0,12.0,100.0,112.0,100.0,0.0,100.0,0.0,24.0,30446.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,2.0,99.0,13498.0,100.0,35.0,,,100.0,13.0,100.0,24.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,24.0,30415.0,100.0,0.0,100.0,0.0,,,100.0,271.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,ZA180XDM,ST8000NM0055,8001563222016,0,81.0,115443816.0,,,91.0,0.0,100.0,6.0,100.0,0.0,92.0,1559095265.0,,,74.0,23063.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,97.0,7799.0,100.0,7.0,86.0,28592.0,25.0,25.0,81.0,115443816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23044.0,100.0,59616753424.0,100.0,172576978722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,NHG71PYN,HGST HUS726040ALE610,4000787030016,0,100.0,0.0,134.0,116.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,97.0,22761.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,867.0,100.0,867.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,ZHZ50M5H,ST12000NM0008,12000138625024,0,77.0,46641432.0,,,97.0,0.0,100.0,3.0,100.0,0.0,81.0,116905786.0,,,98.0,2564.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,96.0,8818.0,29.0,29.0,7.0,46641432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,752.0,100.0,12966773192.0,100.0,18085792194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,AAG6T9XH,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,132.0,96.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,99.0,7584.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,406.0,100.0,406.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,Z304JLP6,ST4000DM000,4000787030016,0,117.0,124027912.0,,,92.0,0.0,100.0,8.0,100.0,0.0,84.0,267193600.0,,,55.0,39474.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,97.0,6440.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39381.0,100.0,57328882752.0,100.0,207108393703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,88S0A04CF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7703.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,63.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,17694725.0,100.0,63.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,PL2331LAHBBTBJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,103.0,100.0,441.0,100.0,7.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,26908.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27.0,100.0,27.0,181.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,AAHEHTEH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,132.0,96.0,100.0,0.0,100.0,1.0,100.0,0.0,73.0,5177344.0,128.0,18.0,99.0,7707.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,282.0,100.0,282.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,ZA12Z0GA,ST8000NM0055,8001563222016,1,83.0,181254456.0,,,84.0,0.0,100.0,9.0,100.0,0.0,94.0,2312838367.0,,,72.0,24671.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,85.0,31376.0,100.0,0.0,83.0,34766.0,32.0,32.0,1.0,181254456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24626.0,100.0,61723561760.0,100.0,197702118200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
